old_url,new_name
https://wiki.itldc.com/wp-content/uploads/2024/05/Screenshot-2024-05-15-at-11.39.38-1024x523.png,wiki/legacy/2024-05-Screenshot-2024-05-15-at-11.39.38-1024x523.png
https://wiki.itldc.com/wp-content/uploads/2024/05/Screenshot-2024-05-15-at-11.35.38-1.png,wiki/legacy/2024-05-Screenshot-2024-05-15-at-11.35.38-1.png
https://wiki.itldc.com/wp-content/uploads/2024/05/Screenshot-2024-05-15-at-11.48.49.png,wiki/legacy/2024-05-Screenshot-2024-05-15-at-11.48.49.png
https://wiki.itldc.com/wp-content/uploads/2024/05/Screenshot-2024-05-15-at-11.50.16-1024x738.png,wiki/legacy/2024-05-Screenshot-2024-05-15-at-11.50.16-1024x738.png
https://wiki.itldc.com/wp-content/uploads/2024/05/Screenshot-2024-05-22-at-15.08.30-2-1024x132.png,wiki/legacy/2024-05-Screenshot-2024-05-22-at-15.08.30-2-1024x132.png
https://wiki.itldc.com/wp-content/uploads/2024/05/Screenshot-2024-05-22-at-16.21.47.png,wiki/legacy/2024-05-Screenshot-2024-05-22-at-16.21.47.png
https://wiki.itldc.com/wp-content/uploads/2024/05/Screenshot-2024-05-22-at-16.22.20.png,wiki/legacy/2024-05-Screenshot-2024-05-22-at-16.22.20.png
https://wiki.itldc.com/wp-content/uploads/2022/06/Screenshot-2024-11-18-at-16.14.45-1024x148.png,wiki/legacy/2022-06-Screenshot-2024-11-18-at-16.14.45-1024x148.png
https://wiki.itldc.com/wp-content/uploads/2022/06/Screenshot-2024-11-18-at-16.16.13-1024x308.png,wiki/legacy/2022-06-Screenshot-2024-11-18-at-16.16.13-1024x308.png
https://wiki.itldc.com/wp-content/uploads/2022/06/Screenshot-2024-11-18-at-16.17.06-1024x452.png,wiki/legacy/2022-06-Screenshot-2024-11-18-at-16.17.06-1024x452.png
https://wiki.itldc.com/wp-content/uploads/2022/06/Screenshot-2024-11-18-at-16.19.32-1024x305.png,wiki/legacy/2022-06-Screenshot-2024-11-18-at-16.19.32-1024x305.png
https://wiki.itldc.com/wp-content/uploads/2024/05/Screenshot-2024-05-15-at-14.33.55-1024x146.png,wiki/legacy/2024-05-Screenshot-2024-05-15-at-14.33.55-1024x146.png
https://wiki.itldc.com/wp-content/uploads/2024/05/Screenshot-2024-05-15-at-14.33.31-1-1024x556.png,wiki/legacy/2024-05-Screenshot-2024-05-15-at-14.33.31-1-1024x556.png
https://wiki.itldc.com/wp-content/uploads/2024/05/Screenshot-2024-05-15-at-14.33.41-1024x556.png,wiki/legacy/2024-05-Screenshot-2024-05-15-at-14.33.41-1024x556.png
https://wiki.itldc.com/wp-content/uploads/2022/07/click-to-screen-1024x858.jpg,wiki/legacy/2022-07-click-to-screen-1024x858.jpg
https://wiki.itldc.com/wp-content/uploads/2024/05/Screenshot-2024-05-22-at-16.34.20-1024x297.png,wiki/legacy/2024-05-Screenshot-2024-05-22-at-16.34.20-1024x297.png
https://wiki.itldc.com/wp-content/uploads/2024/05/Screenshot-2024-05-22-at-16.35.13.png,wiki/legacy/2024-05-Screenshot-2024-05-22-at-16.35.13.png
https://wiki.itldc.com/wp-content/uploads/2024/05/Screenshot-2024-05-22-at-16.36.19.png,wiki/legacy/2024-05-Screenshot-2024-05-22-at-16.36.19.png
https://wiki.itldc.com/wp-content/uploads/2021/08/Welcome-ITLD-1-1024x395.png,wiki/legacy/2021-08-Welcome-ITLD-1-1024x395.png
https://wiki.itldc.com/wp-content/uploads/2022/06/Registration-1-edited.png,wiki/legacy/2022-06-Registration-1-edited.png
https://wiki.itldc.com/wp-content/uploads/2022/06/Screenshot-2022-06-21-at-15.36.30-1024x683.png,wiki/legacy/2022-06-Screenshot-2022-06-21-at-15.36.30-1024x683.png
https://wiki.itldc.com/wp-content/uploads/2023/08/Screenshot-2023-08-04-at-14.28.40-1024x923.png,wiki/legacy/2023-08-Screenshot-2023-08-04-at-14.28.40-1024x923.png
https://wiki.itldc.com/wp-content/uploads/2023/08/Screenshot-2023-08-04-at-14.28.56-1024x923.png,wiki/legacy/2023-08-Screenshot-2023-08-04-at-14.28.56-1024x923.png
https://wiki.itldc.com/wp-content/uploads/2023/08/Screenshot-2023-08-04-at-14.29.13-1024x923.png,wiki/legacy/2023-08-Screenshot-2023-08-04-at-14.29.13-1024x923.png
